accountId,date,tracker,trackerValue,trackerId,brand,brandId,country,countryCode,currencyCode,visits,downloads,signups,firstTimeDeposits,cpaCount,netRevenue,chargebacks,chargebackAmount,depositCount,depositAmount,withdrawalCount,withdrawalAmount,earning,cpaCommission,revShareCommission,calculatedCommission
5092,04/01/2023 00:00,PMG-SPO-USA-IL-TWT,24811,27931,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,GGC-CAS-USA-YTPAT - Casino,23986,27877,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,GBH-CAS-USA-NJ,21679,27866,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,BUK-CAS-USA-PA,21668,27864,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,GGC-SPO-USA-YTPAT,21489,27860,Fanduel Sportsbook,1403,NULL,NULL,NULL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,GBH-SPO-USA-NJ,21432,27858,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,BUK-SPO-USA-NJ,21413,27857,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,CTC-DFS-USA,25174,27853,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,CTC-DFS-USA,25174,27853,FanDuel,1403,NULL,NULL,EUR,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,TGT-DFS-USA,25168,27852,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,GBH-DFS-USA-NJ,21476,27851,FanDuel,1403,NULL,NULL,EUR,0,0,0,0,0,20.29,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,BTT-SPO-USA-CO,NULL,101878,PointsBet USA,NULL,NULL,NULL,NULL,0,0,0,0,0,83.48,0,0,0,260,0,0,0,0,0,0
5091,04/01/2023 00:00,BNE-SPO-GLO-USA,NULL,101592,PointsBet USA,NULL,NULL,NULL,NULL,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,PMG-SPO-USA-MD-SEO,NULL,101534,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,PMG-SPO-USA-IL,NULL,101523,PointsBet USA,NULL,NULL,NULL,NULL,0,0,0,0,0,-9.93,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,PMG-SPO-USA-MI,NULL,101521,PointsBet USA,NULL,NULL,NULL,NULL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,PMG-SPO-USA-NJ,NULL,101498,PointsBet USA,NULL,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,PMG-SPO-USA-CO,NULL,101452,PointsBet USA,NULL,NULL,NULL,NULL,0,0,0,0,0,-80.28,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,PMG-SPO-USA-IL-TWT,NULL,101449,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,GBH-SPO-USA,NULL,101429,PointsBet USA,NULL,NULL,NULL,NULL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,BNE-SPO-USA-NY,NULL,101425,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,04/01/2023 00:00,PPC-CAS-BRA-BAD,10370,100216,betsamigo,3240,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,04/01/2023 00:00,PPC-SPO-BRA-BAD,5145,25598,betsamigo,3240,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,04/01/2023 00:00,MEL-CAS-BRA,3742473,26621,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,3.4727,0,0,0,8.65,0,0,0,0,0,0
4881,04/01/2023 00:00,STF-SPO-CAN,3710183,24841,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,6.656,0,0,0,0,0,0,0,0,0,0
4881,04/01/2023 00:00,WET-CAS-DEU-Leo,3656734,24825,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0
4881,04/01/2023 00:00,PPC-SPO-BRA-GAD,3705136,24823,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0.0246,0,0,0,0,0,0,0,0,0,0
4879,04/01/2023 00:00,PPC-SPO-BRA-GAD,NULL,24778,gg.bet,1592,NULL,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,04/01/2023 00:00,PMG-SPO-USA-NY-TWT,NULL,101487,PointsBet USA,NULL,NULL,NULL,NULL,0,0,0,0,0,-0.81,0,0,0,53.75,0,0,0,0,0,0
4879,04/01/2023 00:00,PPC-CAS-BRA-BAD,NULL,24776,gg.bet,1592,NULL,NULL,NULL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,04/01/2023 00:00,PPC-CAS-BRA-BAD,NULL,24776,gg.bet,1592,NULL,NULL,EUR,0,0,0,0,0,97.03,0,0,0,102.16,0,0,0,0,43.67,43.67
4879,04/01/2023 00:00,PPC-SPO-BRA-BAD,NULL,24774,gg.bet,1592,NULL,NULL,NULL,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
5091,04/01/2023 00:00,PMG-SPO-USA-MD-TWT,NULL,101533,PointsBet USA,NULL,NULL,NULL,NULL,1,0,1,0,0,-0.5,0,0,0,0,0,0,0,0,0,0
4879,04/01/2023 00:00,PPC-SPO-BRA-BAD,NULL,24774,gg.bet,1592,NULL,NULL,EUR,0,0,0,0,0,5.16,0,0,0,26.41,0,16,0,0,2.32,2.32
4878,04/01/2023 00:00,PPC-CAS-BRA-BAD,NULL,24768,vulkan.bet,2931,NULL,NULL,NULL,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4878,04/01/2023 00:00,PPC-CAS-BRA-BAD,NULL,24768,vulkan.bet,2931,NULL,NULL,EUR,0,0,0,0,0,-11.21,0,0,0,8.63,0,0,0,0,-5.05,-5.05
4878,04/01/2023 00:00,PPC-SPO-BRA-BAD,NULL,24766,vulkan.bet,2931,NULL,NULL,EUR,0,0,0,0,0,12.34,0,0,0,20.83,0,0,0,0,5.55,5.55
4877,04/01/2023 00:00,PPC-SPO-BRA-BADX,NULL,105253,Betsson,1380,NULL,NULL,NULL,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,04/01/2023 00:00,GEN-CAS-GLO,NULL,102108,Casino Euro,1384,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,04/01/2023 00:00,PPC-SPO-CLE-GAD,NULL,30313,Betsson,1380,NULL,NULL,EUR,0,0,0,0,0,11.12,0,0,0,0,0,0,4.45,0,0,4.45
5092,04/01/2023 00:00,PMG-SPO-USA-TWT,21366,27855,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,04/01/2023 00:00,PPC-CAS-BRA-BAD,NULL,29305,Betsson,1380,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4877,04/01/2023 00:00,PPC-CAS-BRA-BAD,NULL,29305,Betsson,1380,NULL,NULL,EUR,0,0,0,0,0,1.47,0,0,0,11.24,0,0,0.59,0,0,0.59
4877,04/01/2023 00:00,PPC-SPO-BRA-BAD,NULL,24761,Betsson,1380,NULL,NULL,EUR,0,0,0,0,0,39.01,0,0,0,58.24,0,0,11.71,0,0,11.71
5092,04/01/2023 00:00,BUK-CAS-USA-NJ,21667,27863,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PPC-SPO-USA-AZ-GAD-BNE,2455,100342,Wynnbet - AZ,3185,NULL,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-CAS-USA-TWT,2495,29021,Wynnbet - MI,3185,NULL,NULL,NULL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-CAS-USA-TWT,2495,29021,Wynnbet - NJ,3185,NULL,NULL,EUR,0,0,0,0,0,-76.73,0,0,0,0,0,0,0,0,0,0
5092,04/01/2023 00:00,PMG-SPO-USA,21365,27891,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-CAS-USA-TWT,2495,29021,Wynnbet - MI,3185,NULL,NULL,EUR,0,0,0,0,0,-69.32,0,0,0,500,0,0,0,0,0,0
4875,04/01/2023 00:00,PFD-SPO-USA-VA-RTY,2412,28315,Wynnbet - VA,3185,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PFD-SPO-USA-RTY,2409,28314,Wynnbet - NJ,3185,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-SPO-USA,2230,26729,Wynnbet - NJ,3185,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-SPO-USA,2230,26729,Wynnbet - LA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-SPO-USA,2230,26729,Wynnbet - AZ,3185,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-SPO-USA-TWT,2222,26728,Wynnbet - VA,3185,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-SPO-USA-TWT,2222,26728,Wynnbet - AZ,3185,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-SPO-USA-SEO,2226,26715,Wynnbet - AZ,3185,NULL,NULL,EUR,0,0,0,0,0,-64.35,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-CAS-USA,2501,24506,Wynnbet - NJ,3185,NULL,NULL,EUR,0,0,0,0,0,-355.93,0,0,0,400,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-CAS-USA,88,24506,Wynnbet - MI,3185,NULL,NULL,EUR,0,0,0,0,0,-28.39,0,0,0,500,0,0,0,0,0,0
50171,04/01/2023 00:00,TGT-SPO-USA-NJ,611,102653,Tipico NJ,3282,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,04/01/2023 00:00,PMG-CAS-USA,2501,24506,Wynnbet - MI,3185,NULL,NULL,EUR,0,0,0,0,0,-38,0,0,0,200,0,0,0,0,0,0
4875,04/01/2023 00:00,CTC-CAS-USA,506,24486,Wynnbet - NJ,3185,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4873,04/01/2023 00:00,BNE-SPO-GLO-IL-YTPAT,NULL,100146,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,04/01/2023 00:00,GGC-SPO-USA-CO,600,102658,Tipico NJ,3282,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,05/01/2023 00:00,PMG-SPO-USA-NJ-TWT,1053,102659,Tipico NJ,3282,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PFD-SPO-USA-MI-RTY,26411,28211,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BNE-SPO-USA-VA,21406,28051,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4864,05/01/2023 00:00,GAMBXONTC100,3413,23172,Caesars ON,NULL,NULL,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,05/01/2023 00:00,PMG-SPO-USA-CO-TWT,1050,102656,Tipico NJ,3282,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,05/01/2023 00:00,PMG-SPO-USA-OH-TWT,1935,102661,Tipico OH,3282,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,05/01/2023 00:00,PMG-SPO-USA,636,102654,Tipico NJ,3282,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50171,05/01/2023 00:00,http://wetten.com/us,24,102660,Tipico OH,3282,NULL,NULL,NULL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PBC-CAS-USA-YTINT,24862,28212,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50165,05/01/2023 00:00,PMG-SPO-USA-AZ-TWT,1356,102597,Superbook AZ,3285,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,USX-SPO-USA-IN,23251,102122,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PBC-SPO-USA-IN,21455,102121,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BTT-SPO-USA-TN,21425,102119,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BTT-SPO-USA-PA,21423,102118,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BNE-SPO-USA-MI,21399,102117,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,WET-DFS-USA-PA,21486,102115,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,WET-DFS-USA-IA,21484,102114,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,WET-SPO-USA-AZ,21378,102111,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,CTC-SPO-USA-TN,21446,102110,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BTT-SPO-USA-CO,21417,102109,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,WET-SPO-USA-VA,21385,102107,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,WET-SPO-USA-IN,21383,102106,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PMG-SPO-USA-IL-SEO,24567,102081,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,HBC-SPO-USA-IN,21370,101631,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,HBC-SPO-USA-PA,21374,101625,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,CTC-SPO-USA-NJ,21444,29423,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,CTC-SPO-USA-IN,21441,29318,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-SPO-USA-MI,21388,29314,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,HBC-SPO-USA-CO,21367,29271,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,STF-SPO-USA-MI,21460,29079,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PPC campaign SBK 2,23691,29020,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BNE-SPO-USA-TN,21405,28811,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,STF-SPO-USA-IA,21462,28317,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BNE-SPO-USA-CO,21397,28030,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,STF-SPO-USA-NJ,21463,28020,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BTT-SPO-USA-NJ,21422,28018,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-SPO-USA-VA,21395,28016,Fanduel Sportsbook,1403,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-SPO-USA-TN,21394,28013,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-SPO-USA-NJ,21392,28010,Fanduel Sportsbook,1403,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-SPO-USA-AZ,21387,28008,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-SPO-USA-CO,21386,28006,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,HBC-SPO-USA-TN,21375,28004,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GBH-SPO-USA-PA,21433,27991,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GBH-DFS-USA-IA,21473,27989,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GBH-DFS-USA-TN,21474,27980,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,STF-SPO-USA-PA,21464,27973,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BUK-SPO-USA-TN,21415,27966,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-SPO-USA-PA,21391,27965,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PMG-SPO-USA-SEO,24558,27959,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BUK-CAS-USA-MI,21666,27953,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BUK-SPO-USA-CO,21407,27942,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,WET-SPO-USA-CO,21377,27939,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PMG-SPO-USA-NY-TWT,24819,27932,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PMG-SPO-USA-IL-TWT,24811,27931,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BTT-DFS-USA,25169,27929,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PMG-SPO-USA-NJ-TWT,24818,27927,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BUK-SPO-USA-IN,21410,27917,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,WET-DFS-USA-NJ,21485,27911,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-CAS-USA-PA,21658,27896,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PMG-SPO-USA,21365,27891,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GBH-DFS-USA-MI,21470,27887,FanDuel,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,TGT-SPO-USA-YTINT,24860,27884,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PMG-SPO-USA-MI-TWT,24817,27879,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-CAS-USA-YTPAT - Casino,23986,27877,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,USX-SPO-USA-NJ,23252,27872,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PBC-CAS-USA-NJ,21682,27867,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,BUK-CAS-USA-NJ,21667,27863,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-CAS-USA-NJ,21659,27862,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,WET-CAS-USA-NJ,21656,27861,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GGC-SPO-USA-YTPAT,21489,27860,Fanduel Sportsbook,1403,NULL,NULL,NULL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PBC-SPO-USA-NJ,21453,27859,Fanduel Sportsbook,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,GBH-SPO-USA-NJ,21432,27858,Fanduel Sportsbook,1403,NULL,NULL,NULL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PMG-SPO-USA-TWT,21366,27855,Fanduel Sportsbook,1403,NULL,NULL,NULL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,PBC-CAS-USA-NJ-PBTV,25188,27854,Fanduel Sportsbook,1403,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5092,05/01/2023 00:00,TGT-DFS-USA,25168,27852,FanDuel,1403,NULL,NULL,NULL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,05/01/2023 00:00,BTT-SPO-USA-CO,NULL,101878,PointsBet USA,NULL,NULL,NULL,NULL,0,0,0,0,0,1.04,0,0,0,0,0,0,0,0,0,0
5091,05/01/2023 00:00,BNE-SPO-GLO-USA,NULL,101592,PointsBet USA,NULL,NULL,NULL,NULL,0,0,0,0,0,-0.15,0,0,0,0,0,0,0,0,0,0
5091,05/01/2023 00:00,PMG-SPO-USA-VA-TWT,NULL,101558,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,05/01/2023 00:00,PMG-SPO-USA-MI,NULL,101521,PointsBet USA,NULL,NULL,NULL,NULL,0,0,1,1,0,-4.25,0,0,0,250,0,0,0,0,0,0
5091,05/01/2023 00:00,TGT-SPO-USA-NY,NULL,101507,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,05/01/2023 00:00,PPC-SPO-USA-CO-GAD,NULL,101499,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,05/01/2023 00:00,PMG-SPO-USA-NJ,NULL,101498,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,05/01/2023 00:00,TGT-SPO-USA-PA,NULL,101497,PointsBet USA,NULL,NULL,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5091,05/01/2023 00:00,PMG-SPO-USA-NJ-TWT,NULL,101460,PointsBet USA,NULL,NULL,NULL,NULL,0,0,0,0,0,-2.07,0,0,0,0,0,0,0,0,0,0
